,date,open,close,high,low
0,2015-01-05,7.287,7.484,7.653,7.194
1,2015-01-06,7.55,7.681,8.018,7.409
2,2015-01-07,7.54,7.943,8.037,7.456
3,2015-01-08,7.868,7.456,7.99,7.446
4,2015-01-09,7.362,7.137,7.446,7.119
5,2015-01-12,6.931,6.669,6.969,6.632
6,2015-01-13,6.669,6.669,6.819,6.585
7,2015-01-14,6.632,6.641,6.725,6.585
8,2015-01-15,6.669,6.838,6.847,6.66
9,2015-01-16,6.988,7.091,7.212,6.941
10,2015-01-19,6.847,6.5,7.175,6.379
11,2015-01-20,6.538,6.669,6.753,6.538
12,2015-01-21,6.688,6.913,6.941,6.613
13,2015-01-22,6.922,6.894,6.959,6.744
14,2015-01-23,6.95,6.941,7.091,6.838
15,2015-01-26,6.885,6.978,6.988,6.866
16,2015-01-27,6.969,6.959,7.053,6.772
17,2015-01-28,6.875,6.753,6.903,6.725
18,2015-01-29,6.697,6.688,6.744,6.557
19,2015-01-30,6.725,6.613,6.8,6.604
20,2015-02-02,6.538,6.257,6.538,6.238
21,2015-02-03,6.294,6.369,6.397,6.219
22,2015-02-04,6.416,6.229,6.426,6.182
23,2015-02-05,6.341,6.004,6.369,5.995
24,2015-02-06,5.957,5.826,5.995,5.742
25,2015-02-09,5.779,5.817,5.901,5.704
26,2015-02-10,5.826,5.882,5.91,5.779
27,2015-02-11,5.91,5.995,6.004,5.864
28,2015-02-12,5.995,5.995,6.06,5.92
29,2015-02-13,6.013,6.07,6.163,6.013
30,2015-02-16,6.07,6.116,6.145,6.06
31,2015-02-17,6.163,6.126,6.182,6.098
32,2015-02-25,6.163,6.126,6.173,6.042
33,2015-02-26,6.107,6.566,6.725,6.088
34,2015-02-27,6.566,6.538,6.622,6.472
35,2015-03-02,6.641,6.613,6.65,6.491
36,2015-03-03,6.604,6.491,6.641,6.463
37,2015-03-04,6.538,6.519,6.585,6.435
38,2015-03-05,6.482,6.379,6.51,6.276
39,2015-03-06,6.397,6.323,6.426,6.304
40,2015-03-09,6.285,6.369,6.397,6.182
41,2015-03-10,6.341,6.369,6.454,6.332
42,2015-03-11,6.388,6.416,6.482,6.379
43,2015-03-12,6.444,6.454,6.463,6.388
44,2015-03-13,6.482,6.51,6.594,6.482
45,2015-03-16,6.557,6.585,6.594,6.5
46,2015-03-17,6.632,6.791,6.931,6.594
47,2015-03-18,6.81,6.913,6.922,6.753
48,2015-03-19,6.95,7.109,7.222,6.847
49,2015-03-20,7.259,7.166,7.39,7.1
50,2015-03-23,7.137,7.306,7.343,7.119
51,2015-03-24,7.315,7.137,7.343,6.959
52,2015-03-25,7.128,6.969,7.128,6.903
53,2015-03-26,6.931,7.119,7.315,6.838
54,2015-03-27,7.119,7.203,7.297,7.044
55,2015-03-30,7.297,7.699,7.784,7.297
56,2015-03-31,7.699,7.578,7.831,7.493
57,2015-04-01,7.578,8.093,8.327,7.512
