,date,open,close,high,low
0,2015-01-05,8.061,8.121,8.205,7.944
1,2015-01-06,8.117,8.462,8.528,8.065
2,2015-01-07,8.374,8.36,8.439,8.266
3,2015-01-08,8.355,8.467,8.85,8.341
4,2015-01-09,8.448,8.322,8.565,8.28
5,2015-01-12,8.332,7.939,8.332,7.934
6,2015-01-13,8.051,8.042,8.056,7.925
7,2015-01-14,8.037,8.285,8.411,8.0
8,2015-01-15,8.257,8.341,8.434,8.248
9,2015-01-16,8.327,8.579,8.762,8.308
10,2015-01-19,8.411,8.28,8.738,8.112
11,2015-01-20,8.233,8.533,8.551,8.233
12,2015-01-21,8.565,8.785,8.846,8.551
13,2015-01-22,8.785,8.78,8.841,8.705
14,2015-01-23,8.832,8.785,9.014,8.738
15,2015-01-26,8.747,9.103,9.117,8.729
16,2015-01-27,9.019,9.004,9.196,8.897
17,2015-01-28,8.934,8.939,9.205,8.902
18,2015-01-29,8.897,8.846,9.019,8.762
19,2015-01-30,8.855,8.649,8.972,8.635
20,2015-02-02,8.551,8.649,8.724,8.514
21,2015-02-03,8.687,8.79,8.794,8.612
22,2015-02-04,8.794,8.598,8.813,8.505
23,2015-02-05,8.668,8.448,8.691,8.434
24,2015-02-06,8.439,8.238,8.462,8.187
25,2015-02-09,8.201,8.238,8.355,8.168
26,2015-02-10,8.243,8.411,8.411,8.243
27,2015-02-11,8.458,8.36,8.481,8.318
28,2015-02-12,8.336,8.378,8.43,8.322
29,2015-02-13,8.392,8.542,8.621,8.392
30,2015-02-16,8.556,8.733,8.743,8.556
31,2015-02-17,8.729,8.677,8.757,8.607
32,2015-02-25,8.682,8.57,8.715,8.509
33,2015-02-26,8.575,8.719,8.729,8.514
34,2015-02-27,8.785,8.808,8.948,8.762
35,2015-03-02,8.869,8.962,8.972,8.757
36,2015-03-03,8.92,8.771,8.925,8.757
37,2015-03-04,8.785,8.911,8.916,8.766
38,2015-03-05,8.902,8.92,8.995,8.776
39,2015-03-06,8.93,8.948,9.042,8.906
40,2015-03-09,8.948,9.028,9.093,8.934
41,2015-03-10,9.056,9.43,9.462,8.995
42,2015-03-11,9.486,9.575,9.631,9.327
43,2015-03-12,9.533,9.626,9.967,9.476
44,2015-03-13,9.649,9.701,9.719,9.472
45,2015-03-16,9.743,10.037,10.093,9.743
46,2015-03-17,10.051,10.0,10.117,9.85
47,2015-03-18,10.065,10.051,10.093,9.953
48,2015-03-19,10.093,10.631,10.981,10.075
49,2015-03-20,10.584,10.607,10.743,10.49
50,2015-03-23,10.57,11.103,11.126,10.537
51,2015-03-24,11.205,11.687,12.004,10.958
52,2015-03-25,11.766,11.724,12.004,11.495
53,2015-03-26,11.677,11.336,11.677,11.084
54,2015-03-27,11.304,12.472,12.472,11.168
55,2015-03-30,12.57,13.495,13.715,12.346
56,2015-03-31,12.621,13.004,13.327,12.149
57,2015-04-01,12.654,13.747,14.023,12.532
58,2015-04-02,13.724,14.135,14.402,13.392
59,2015-04-03,13.841,13.621,14.117,13.364
60,2015-04-07,13.626,13.509,14.028,13.261
61,2015-04-08,13.518,13.0,13.537,12.673
62,2015-04-09,12.944,12.402,12.976,11.934
63,2015-04-10,12.299,13.089,13.121,12.289
64,2015-04-13,13.098,13.514,13.743,13.084
65,2015-04-14,13.472,13.074,13.962,13.042
66,2015-04-15,13.089,12.35,13.201,12.318
67,2015-04-16,12.289,13.252,13.336,12.0
68,2015-04-17,13.388,13.78,14.018,13.177
69,2015-04-20,13.537,13.051,13.827,12.972
70,2015-04-21,12.995,13.724,13.813,12.995
71,2015-04-22,13.733,14.074,14.275,13.733
72,2015-04-23,14.345,14.617,15.046,14.112
73,2015-04-24,14.257,14.855,15.215,14.009
74,2015-04-27,14.948,14.416,15.21,14.336
75,2015-04-28,14.345,13.374,14.486,13.084
76,2015-04-29,13.374,13.378,13.687,13.135
77,2015-04-30,13.36,13.775,13.995,13.229
78,2015-05-04,13.761,13.537,13.794,13.117
79,2015-05-05,13.364,12.99,13.724,12.71
80,2015-05-06,12.934,12.523,13.271,12.149
81,2015-05-07,12.28,12.336,12.701,12.271
82,2015-05-08,12.57,12.425,12.817,12.336
83,2015-05-11,12.64,13.668,13.668,12.593
84,2015-05-12,14.023,14.06,14.71,13.701
85,2015-05-13,13.972,13.953,14.43,13.668
86,2015-05-14,13.916,13.962,14.182,13.86
87,2015-05-15,13.967,14.696,15.313,13.294
88,2015-05-18,14.701,14.827,15.14,14.509
89,2015-05-19,14.766,15.794,16.093,14.635
90,2015-05-20,16.121,15.705,16.448,15.509
91,2015-05-21,15.654,16.261,16.261,15.514
92,2015-05-22,16.261,15.813,16.448,15.028
93,2015-05-25,15.425,16.864,17.196,15.364
94,2015-05-26,16.953,17.317,17.738,16.869
95,2015-05-27,17.171,17.604,17.773,16.55
96,2015-05-28,17.218,16.785,17.712,16.677
97,2015-05-29,16.23,16.235,17.006,15.948
98,2015-06-01,16.456,17.627,17.858,16.202
99,2015-06-02,17.618,18.234,18.441,17.218
100,2015-06-03,18.29,18.243,18.516,17.42
101,2015-06-04,17.571,17.707,18.347,16.493
102,2015-06-05,17.806,17.538,18.116,17.34
103,2015-06-08,17.359,16.78,17.364,16.634
104,2015-06-09,16.809,16.724,17.001,16.418
105,2015-06-10,16.747,17.001,17.175,16.512
106,2015-06-11,17.077,16.663,17.1,16.475
107,2015-06-12,16.663,18.328,18.328,16.503
108,2015-06-15,18.554,18.85,19.278,18.342
109,2015-06-16,18.582,18.751,19.561,18.027
110,2015-06-17,18.441,19.984,20.172,18.116
111,2015-06-18,19.862,18.116,20.417,18.022
112,2015-06-19,17.524,16.305,17.524,16.305
113,2015-06-23,16.268,16.465,16.592,15.054
114,2015-06-24,16.724,16.663,17.072,15.99
115,2015-06-25,16.606,16.188,17.124,16.155
116,2015-06-26,15.543,14.569,15.901,14.569
117,2015-06-29,15.054,13.111,15.138,13.111
118,2015-06-30,12.706,14.348,14.423,11.798
119,2015-07-01,14.348,13.788,15.218,13.186
120,2015-07-02,13.812,13.153,14.113,12.706
121,2015-07-03,12.561,13.233,14.442,11.836
122,2015-07-06,14.555,13.511,14.555,11.911
123,2015-07-07,12.833,12.161,13.271,12.161
124,2015-07-13,13.379,13.379,13.379,13.379
125,2015-07-14,14.715,14.715,14.715,14.715
126,2015-07-15,16.183,13.243,16.183,13.243
127,2015-07-16,13.243,13.76,14.565,12.02
128,2015-07-17,13.765,14.597,14.861,13.765
129,2015-07-20,14.588,14.499,15.007,14.118
130,2015-07-21,14.532,15.411,15.449,14.348
131,2015-07-22,15.289,16.056,16.465,15.153
132,2015-07-23,16.131,16.305,16.761,15.995
133,2015-07-24,16.559,15.67,16.597,15.153
134,2015-07-27,15.51,14.104,15.623,14.104
135,2015-07-28,13.685,14.306,14.513,13.304
136,2015-07-29,14.376,15.106,15.124,14.024
137,2015-07-30,15.054,14.946,15.261,14.583
138,2015-07-31,14.677,15.487,15.835,14.645
139,2015-08-03,15.43,15.449,15.468,14.913
140,2015-08-04,15.44,16.173,16.371,15.186
141,2015-08-05,16.371,15.854,17.067,15.806
142,2015-08-06,15.36,16.376,16.46,15.054
143,2015-08-07,17.382,18.013,18.013,17.382
144,2015-08-10,18.112,18.295,18.606,17.585
145,2015-08-11,17.881,17.919,18.573,17.792
146,2015-08-12,17.876,16.554,18.05,16.526
147,2015-08-13,16.879,16.983,17.006,16.22
148,2015-08-14,16.983,17.006,17.382,16.936
149,2015-08-17,16.936,16.268,16.936,15.764
150,2015-08-18,16.277,15.134,16.681,14.762
151,2015-08-19,14.597,15.275,15.849,14.16
152,2015-08-20,15.28,14.852,15.472,14.677
153,2015-08-21,14.541,14.136,14.72,13.821
154,2015-08-24,13.177,12.725,13.586,12.725
155,2015-08-25,11.455,11.474,12.175,11.455
156,2015-08-26,11.761,11.229,11.949,10.825
157,2015-08-27,11.653,12.283,12.302,11.469
158,2015-08-28,12.208,13.511,13.511,12.02
159,2015-08-31,13.196,13.083,13.412,12.702
160,2015-09-01,12.989,11.775,12.989,11.775
161,2015-09-02,11.041,11.784,11.963,10.952
162,2015-09-07,12.208,11.864,12.405,11.761
163,2015-09-08,11.474,12.109,12.231,11.3
164,2015-09-09,12.104,13.167,13.247,12.043
165,2015-09-10,12.819,12.984,13.407,12.702
166,2015-09-11,12.984,12.96,13.229,12.711
167,2015-09-14,13.031,12.255,13.172,11.704
168,2015-09-15,11.888,11.032,12.128,11.032
169,2015-09-16,11.032,11.836,12.128,10.35
170,2015-09-17,11.751,11.502,12.222,11.337
171,2015-09-18,11.493,11.911,12.085,11.493
172,2015-09-21,11.671,12.302,12.363,11.535
173,2015-09-22,12.382,12.278,12.504,12.071
174,2015-09-23,12.1,12.156,12.537,11.958
175,2015-09-24,12.335,12.386,12.471,12.01
176,2015-09-25,12.316,12.528,12.932,12.278
177,2015-09-28,12.598,12.382,12.608,12.001
178,2015-09-29,12.443,12.41,12.702,12.292
179,2015-09-30,12.833,12.434,12.833,12.227
180,2015-10-08,12.796,13.214,13.407,12.791
181,2015-10-09,13.233,13.407,13.454,13.102
182,2015-10-12,13.407,14.273,14.461,13.407
183,2015-10-13,13.821,14.085,14.207,13.737
184,2015-10-14,14.395,13.68,14.847,13.36
185,2015-10-15,13.36,13.972,14.038,13.294
186,2015-10-16,14.019,14.085,14.301,13.831
187,2015-10-19,14.094,14.019,14.311,13.868
188,2015-10-20,13.962,13.991,14.085,13.643
189,2015-10-21,14.028,13.21,14.677,13.163
190,2015-10-22,13.134,13.897,13.944,13.134
191,2015-10-23,13.925,14.358,14.508,13.774
192,2015-10-26,14.489,15.186,15.261,14.348
193,2015-10-27,15.242,14.837,15.242,13.671
194,2015-10-28,14.725,14.649,15.355,14.546
