,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2016-05-09,34.6,34.6,33.2,32.99,55868.58,-2.11,-5.98,35.18,34.925,36.566,58094.08,47413.99,68313.05,9.31,,,-1.0,-1.0,,-0.7915151633229982,-0.5979866629051485,-0.19352850041784975
2016-05-10,33.36,34.74,33.98,33.35,48837.85,0.79,2.38,34.886,34.88,36.37,59064.57,48235.37,66938.94,8.14,,,-1.0,-1.0,,-0.8422848517306534,-0.6468463006702494,-0.19543855106040398
2016-05-11,33.85,34.38,33.11,33.06,40952.3,-0.86,-2.53,34.306,34.671,36.11,55402.08,49034.21,63928.71,6.83,,,-1.0,-1.0,,-0.9418646947653571,-0.705849979489271,-0.23601471527608608
2016-05-12,32.5,32.6,32.53,31.3,34043.02,-0.61,-1.84,33.62,34.404,35.784,54348.57,47820.81,59462.74,5.67,,,-1.0,-1.0,,-1.0554173957781288,-0.7757634627470426,-0.2796539330310862
2016-05-13,32.5,32.95,32.15,31.9,27976.9,-0.39,-1.2,32.994,34.172,35.287,41535.73,46568.33,51770.7,4.66,,,-1.0,-1.0,,-1.162669028813454,-0.8531445759603249,-0.30952445285312913
2016-05-16,32.0,33.1,32.98,31.9,28672.46,0.82,2.55,32.95,34.065,34.906,36096.51,47095.29,47474.57,4.78,,,-1.0,-1.0,,-1.1672374703218864,-0.9159631548326372,-0.25127431548924917
2016-05-17,33.01,33.68,32.88,32.54,29325.22,-0.1,-0.3,32.73,33.808,34.595,32193.98,45629.28,45863.36,4.89,,,-1.0,-1.0,,-1.1654920900755457,-0.965868941881219,-0.1996231481943267
2016-05-18,32.5,32.52,31.73,31.38,30015.92,-1.18,-3.59,32.454,33.38,34.214,30006.7,42704.39,44619.37,5.0,,,-1.0,-1.0,,-1.2425805575170088,-1.021211265008377,-0.2213692925086319
2016-05-19,31.83,32.59,31.96,31.8,25404.19,0.23,0.72,32.34,32.98,34.023,28278.94,41313.75,41374.84,4.23,,,-1.0,-1.0,,-1.2704694644011525,-1.071062904886932,-0.19940655951422048
2016-05-20,31.5,32.4,32.34,31.41,21292.72,0.4,1.25,32.378,32.686,33.907,26942.1,34238.92,39834.12,3.55,,,-1.0,-1.0,,-1.2475280727645028,-1.1063559384624462,-0.14117213430205666
2016-05-23,32.58,33.29,32.99,32.4,32262.05,0.65,2.01,32.38,32.665,33.795,27660.02,31878.26,39646.13,5.38,,,-1.0,-1.0,,-1.1634853519920298,-1.117781821168363,-0.04570353082366685
2016-05-24,32.7,32.99,32.41,32.25,24016.26,-0.58,-1.76,32.286,32.508,33.694,26598.23,29396.1,38815.74,4.0,,,-1.0,-1.0,,-1.1306486294267941,-1.1203551828200493,-0.010293446606744805
2016-05-25,32.79,33.5,32.73,32.42,32718.49,0.35,1.08,32.486,32.47,33.571,27138.74,28572.72,38803.47,5.45,,,1.0,1.0,,-1.0665099022953228,-1.109586126715104,0.043076224419781095
2016-05-26,33.03,33.8,33.77,32.45,55588.69,1.04,3.18,32.848,32.594,33.499,33175.64,30727.29,39274.05,9.26,,,1.0,1.0,,-0.9211418408413721,-1.0718972695403575,0.1507554286989854
2016-05-27,33.6,34.7,34.26,33.21,69605.14,0.5,1.48,33.232,32.805,33.489,42838.13,34890.11,40729.22,11.6,,,1.0,1.0,,-0.7576638229974932,-1.0090505802317846,0.2513867572342914
2016-05-30,33.8,34.15,33.48,33.34,33690.79,-0.78,-2.28,33.33,32.855,33.46,43123.87,35391.95,41243.62,5.62,,,1.0,1.0,,-0.6831706315471919,-0.9438745904948661,0.2607039589476742
2016-05-31,33.53,35.15,35.06,33.53,60812.57,1.56,4.66,33.86,33.073,33.441,50483.14,38540.68,42084.98,10.14,,,1.0,1.0,,-0.4909817136696333,-0.8532960151298196,0.3623143014601863
2016-06-01,35.09,38.55,37.69,34.87,122965.52,2.64,7.53,34.852,33.669,33.525,68532.54,47835.64,45270.02,20.49,,,1.0,1.0,,-0.12501054765536423,-0.7076389216349285,0.5826283739795642
2016-06-02,31.0,32.85,32.25,30.87,93779.45,0.94,3.0,34.548,33.698,33.339,76170.69,54673.17,47993.46,13.02,,,1.0,1.0,,-0.2708164939672031,-0.6202744361013834,0.34945794213418035
2016-06-03,31.81,31.85,31.22,30.98,121215.87,-1.03,-3.19,33.94,33.586,33.136,86492.84,64665.48,49452.2,16.84,,,1.0,1.0,,-0.46413093630306435,-0.5890457361417196,0.12491479983865528
2016-06-06,31.24,31.38,31.05,30.4,75333.42,-0.16,-0.51,33.454,33.392,33.029,94821.37,68972.62,50425.44,10.46,,,-1.0,-1.0,,-0.6238601325912398,-0.5960086154316236,-0.0278515171596162
2016-06-07,31.11,32.8,32.51,30.97,139319.52,1.44,4.63,32.944,33.402,32.955,110522.76,80502.95,54949.53,19.35,,,-1.0,-1.0,,-0.6254273361493148,-0.6018923595751619,-0.023534976574152933
2016-06-08,31.91,32.19,31.5,31.38,97756.75,-1.01,-3.11,31.706,33.279,32.875,105481.0,87006.77,57789.75,13.58,,,-1.0,-1.0,,-0.7000976257045082,-0.6215334128010311,-0.07856421290347704
2016-06-13,30.63,30.9,28.46,28.41,99472.31,-3.05,-9.68,30.948,32.748,32.671,106619.57,91395.13,61061.21,13.82,,,-1.0,-1.0,,-0.9931287913023965,-0.6958524885013042,-0.2972763028010923
2016-06-14,28.0,28.39,28.28,27.8,44528.73,-0.15,-0.53,30.36,32.15,32.478,91282.15,88887.49,61888.8,6.18,,-1.0,-1.0,0.0,,-1.2257528806876117,-0.8018325669385657,-0.42392031374904593
2016-06-15,27.9,29.74,29.4,27.7,66127.32,1.13,4.0,30.03,31.742,32.299,89440.93,92131.15,63761.55,9.18,,,-1.0,-1.0,,-1.3046947982322976,-0.9024050131973121,-0.40228978503498547
2016-06-16,29.36,29.49,28.85,28.7,51376.8,-0.53,-1.8,29.298,31.121,32.097,71852.38,91187.57,64864.13,7.14,,,-1.0,-1.0,,-1.395550206015372,-1.0010340517609242,-0.39451615425444775
2016-06-17,28.88,29.59,29.24,28.88,48749.43,0.39,1.35,28.846,30.276,31.973,62050.92,83765.96,65800.8,6.77,,,-1.0,-1.0,,-1.4197184006486623,-1.0847709215384718,-0.3349474791101905
2016-06-20,29.48,30.98,30.92,29.26,97399.77,1.68,5.75,29.338,30.143,31.921,61636.41,84127.99,69400.58,13.53,,,-1.0,-1.0,,-1.2884573747841586,-1.1255082121876092,-0.16294916259654935
2016-06-21,31.21,31.66,30.2,30.0,89482.12,-0.71,-2.3,29.722,30.041,31.814,70627.09,80954.62,72810.05,12.43,,,-1.0,-1.0,,-1.2283701622147127,-1.1460806021930299,-0.08228956002168286
2016-06-22,30.0,31.5,31.3,29.63,97749.56,1.11,3.68,30.102,30.066,31.729,76951.54,83196.23,76084.43,13.58,,,1.0,1.0,,-1.0795454781535838,-1.1327735773851406,0.0532280992315568
2016-06-23,31.21,31.22,30.78,30.3,65341.12,-0.5,-1.6,30.488,29.893,31.648,79744.4,75798.39,78150.67,9.08,,,1.0,1.0,,-0.9921239111181848,-1.1046436441317495,0.11251973301356477
2016-06-24,30.62,31.09,29.94,28.23,71903.92,-0.82,-2.67,30.628,29.737,31.508,84375.3,73213.11,80109.94,9.99,,,1.0,1.0,,-0.9793335220036354,-1.0795816197061268,0.10024809770249132
2016-06-27,29.48,30.95,30.8,29.31,56010.62,0.86,2.87,30.604,29.971,31.36,76097.47,68866.94,80131.04,7.78,,,1.0,1.0,,-0.8895480772899127,-1.041574911222884,0.15202683393297134
2016-06-28,30.75,31.4,31.28,30.41,78702.78,0.48,1.56,30.82,30.271,31.211,73941.6,72284.34,80585.92,10.93,,,1.0,1.0,,-0.7707754573314141,-0.9874150204445901,0.216639563113176
2016-06-29,31.51,31.89,31.75,30.9,106009.53,0.49,1.57,30.91,30.506,31.124,75593.59,76272.57,84201.86,14.72,,,1.0,1.0,,-0.6314433424655661,-0.9162206848487853,0.28477734238321917
2016-06-30,31.2,31.49,30.92,30.77,71721.43,-0.84,-2.65,30.938,30.713,30.917,76869.66,78307.03,84747.3,9.96,,,1.0,1.0,,-0.5812948952918617,-0.8492355269374006,0.26794063164553883
2016-07-01,30.91,31.74,31.09,30.91,64990.92,0.16,0.52,31.168,30.898,30.587,75487.06,79931.18,81848.57,9.03,,,1.0,1.0,,-0.5218191045399045,-0.7837522424579013,0.2619331379179968
2016-07-04,30.7,31.82,31.64,30.49,82786.84,0.55,1.77,31.336,30.97,30.557,80842.3,78469.88,81298.94,11.5,,,1.0,1.0,,-0.42539996244603984,-0.712081786455529,0.28668182400948916
