,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2015-08-27,32.19,33.01,33.0,31.13,13704.37,1.0,3.12,33.514,39.988,45.535,14756.53,14419.27,15405.69,6.85,,,-1.0,-1.0,,-5.458788528378562,-3.776837844202883,-1.6819506841756793
2015-08-28,33.1,35.0,34.86,33.1,22024.54,1.87,5.67,32.914,38.429,44.869,16199.82,15457.86,15985.84,11.01,,,-1.0,-1.0,,-5.440682201750597,-4.109606715712426,-1.3310754860381717
2015-08-31,34.76,36.12,34.08,33.5,18373.44,-0.77,-2.21,32.918,36.806,44.116,17677.17,16370.97,16376.04,9.19,,,-1.0,-1.0,,-5.426716479158877,-4.373028668401716,-1.053687810757161
2015-09-01,34.0,36.0,36.0,30.67,21090.8,1.93,5.67,33.988,35.875,43.308,19369.13,17008.47,16631.81,10.55,,,-1.0,-1.0,,-5.200769357707713,-4.538576806262915,-0.6621925514447984
2015-09-02,33.7,37.56,36.31,33.08,20054.13,0.87,2.46,34.85,35.01,42.564,19049.46,17241.67,16744.13,10.03,,,-1.0,-1.0,,-4.939747888106851,-4.618811022631702,-0.320936865475149
2015-09-07,36.69,38.98,38.25,35.5,48643.67,1.14,3.07,35.9,34.707,41.962,26037.32,20396.92,18628.88,24.32,,,1.0,1.0,,-4.524192629723196,-4.599887344050001,0.07569471432680519
2015-09-08,36.65,38.0,37.4,35.02,32186.85,-0.81,-2.12,36.408,34.661,41.249,28069.78,22134.8,19646.79,16.09,,,1.0,1.0,,-4.214863665123765,-4.522882608264753,0.3080189431409881
2015-09-09,37.01,38.28,37.73,36.38,35443.47,0.35,0.94,37.138,35.028,40.433,31483.78,24580.48,20328.0,17.72,,,1.0,1.0,,-3.8981544915473023,-4.397936984921263,0.49978249337396097
2015-09-10,36.97,37.83,35.14,35.1,15950.39,-2.9,-7.62,36.966,35.477,39.549,30455.7,24912.42,19447.97,7.98,,,1.0,1.0,,-3.8122067972461195,-4.280790947386235,0.46858415014011534
2015-09-11,35.17,35.84,34.3,33.63,12412.96,-0.91,-2.58,36.564,35.707,38.739,28927.47,23988.46,19174.64,6.21,,,1.0,1.0,,-3.7684334550187373,-4.1783194489127355,0.40988599389399827
2015-09-14,34.56,34.97,30.84,30.84,11635.99,-3.43,-10.01,35.082,35.491,37.74,21525.93,23781.62,19100.44,5.82,,,1.0,1.0,,-3.9672043868346805,-4.136096436497125,0.16889204966244442
2015-09-15,29.32,30.84,27.76,27.76,10820.96,-3.08,-9.99,33.154,34.781,36.605,17252.75,22661.27,19059.56,5.41,,,-1.0,-1.0,,-4.323424297666719,-4.173562008731044,-0.1498622889356751
2015-09-16,27.99,30.54,30.54,27.77,19695.74,2.78,10.01,31.716,34.427,35.617,14103.21,22793.5,19582.23,9.85,,,-1.0,-1.0,,-4.331477797063137,-4.205145166397463,-0.12633263066567402
2015-09-17,30.18,31.9,29.41,29.32,19293.75,-1.13,-3.7,30.57,33.768,34.822,14771.88,22613.79,19811.13,9.65,,,-1.0,-1.0,,-4.378568398618022,-4.239829812841575,-0.13873858577644693
2015-09-18,29.84,32.35,32.35,28.72,19146.61,2.94,10.0,30.18,33.372,34.191,16118.61,22523.04,19882.35,9.57,,,1.0,1.0,,-4.131034614666802,-4.2180707732066205,0.08703615853981805
2015-09-21,31.5,35.0,34.5,31.11,22563.91,2.15,6.65,30.912,32.997,33.852,18304.19,19915.06,20155.99,11.28,,,1.0,1.0,,-3.718510600292859,-4.118158738623868,0.3996481383310089
2015-09-22,34.55,35.44,34.0,33.91,19720.01,-0.61,-1.76,32.16,32.657,33.659,20084.0,18668.38,20401.59,9.86,,,1.0,1.0,,-3.3928178756375758,-3.9730905660266096,0.5802726903890338
2015-09-23,33.0,33.89,33.13,32.2,10324.0,-0.86,-2.53,32.678,32.197,33.613,18209.66,16156.43,20368.45,5.16,,,1.0,1.0,,-3.1683826312422667,-3.812148979069741,0.6437663478274742
2015-09-24,33.25,35.1,34.05,33.25,11538.75,0.9,2.71,33.606,32.088,33.783,16658.66,15715.27,20313.84,5.77,,,1.0,1.0,,-2.883045814337194,-3.6263283461232314,0.7432825317860372
2015-09-25,33.59,34.88,33.53,32.8,17592.84,-0.52,-1.53,33.842,32.011,33.859,16347.9,16233.26,20110.86,8.8,,,1.0,1.0,,-2.668117586684083,-3.4346861942354017,0.7665686075513185
2015-09-28,33.0,33.77,33.51,32.5,9802.41,0.01,0.03,33.644,32.278,33.885,13795.6,16049.9,19915.76,4.9,,,1.0,1.0,,-2.4709160683041915,-3.24193216904916,0.7710161007449683
2015-09-29,33.0,33.28,32.62,32.5,5282.5,-0.92,-2.74,33.368,32.764,33.773,10908.1,15496.05,19078.66,2.64,,,1.0,1.0,,-2.3592520175130574,-3.0653961387419395,0.7061441212288821
2015-09-30,33.35,33.97,33.1,32.51,6042.0,0.48,1.47,33.362,33.02,33.724,10051.7,14130.68,18462.09,3.02,,,1.0,1.0,,-2.2065892766651487,-2.8936347663265813,0.6870454896614326
2015-10-08,33.88,36.41,36.41,33.88,16731.24,3.31,10.0,33.834,33.72,33.744,11090.2,13874.43,18244.11,8.37,,,1.0,1.0,,-1.7977898155830019,-2.6744657761778656,0.8766759605948637
2015-10-09,36.07,37.6,37.51,35.53,17358.93,1.11,3.05,34.63,34.236,33.804,11043.42,13695.66,18109.35,8.68,,,1.0,1.0,,-1.3692684165518827,-2.413426304252669,1.0441578877007864
2015-10-12,37.3,39.6,38.52,36.8,23215.49,1.03,2.75,35.632,34.638,33.818,13726.03,13760.82,16837.94,11.61,,,1.0,1.0,,-0.9373582786608097,-2.1182126991342973,1.1808544204734877
2015-10-13,37.81,38.3,37.92,36.51,19232.09,-0.62,-1.61,36.692,35.03,33.844,16515.95,13712.03,16190.2,9.62,,,1.0,1.0,,-0.6361482472229554,-1.8217998087520288,1.1856515615290735
2015-10-14,37.62,37.62,36.52,35.9,15196.4,-1.37,-3.62,37.376,35.369,33.783,18346.83,14199.27,15177.85,7.6,,,1.0,1.0,,-0.5045888408574228,-1.5583576151731076,1.0537687743156847
2015-10-15,36.44,37.86,37.78,36.06,20919.11,1.09,2.97,37.65,35.742,33.915,19184.4,15137.3,15426.28,10.46,,,1.0,1.0,,-0.2952521111880415,-1.3057365143760944,1.0104844031880529
2015-10-16,37.81,38.58,37.91,36.95,19929.0,0.17,0.45,37.73,36.18,34.096,19698.42,15370.92,15802.09,9.96,,,1.0,1.0,,-0.11750678610589915,-1.0680905687220554,0.9505837826161563
2015-10-19,37.92,39.59,38.97,37.71,24066.92,1.05,2.77,37.82,36.726,34.502,19868.7,16797.37,16423.63,12.03,,,1.0,1.0,,0.10764988495395755,-0.8329424779868528,0.9405923629408104
2015-10-20,38.75,39.47,39.08,38.04,19241.73,0.14,0.36,38.052,37.372,35.068,19870.63,18193.29,16844.67,9.62,,,1.0,1.0,,0.291602833676599,-0.6080334156541625,0.8996362493307615
2015-10-21,39.13,39.54,35.25,35.21,23863.47,-3.87,-9.89,37.798,37.587,35.304,21604.05,19975.44,17053.06,11.93,,,1.0,1.0,,0.12687533955699593,-0.4610516646119308,0.5879270041689267
2015-10-22,35.29,37.19,37.06,35.18,17368.48,1.8,5.11,37.654,37.652,35.686,20893.92,20039.16,16956.79,8.68,,,1.0,1.0,,0.14075692861363365,-0.3406899459668179,0.48144687458045154
2015-10-23,37.04,39.94,39.42,37.0,31006.82,2.37,6.4,37.956,37.843,36.04,23109.48,21403.95,17549.8,15.5,,,1.0,1.0,,0.33829085817523463,-0.2048937851384074,0.543184643313642
2015-10-26,39.4,41.88,41.25,39.4,30706.31,1.82,4.62,38.412,38.116,36.377,24437.36,22153.03,17956.92,15.35,,,1.0,1.0,,0.6351816479095334,-0.036878698528819226,0.6720603464383526
2015-10-27,40.31,42.68,42.14,39.6,28716.12,0.95,2.31,39.024,38.538,36.784,26332.24,23101.44,18406.73,14.36,,,1.0,1.0,,0.9315470057023987,0.15680644231742435,0.7747405633849743
2015-10-28,42.46,42.85,41.56,41.11,22594.34,-0.53,-1.26,40.286,39.042,37.206,26078.41,23841.23,19020.25,11.3,,,1.0,1.0,,1.1068583600335273,0.346816825860645,0.7600415341728823
2015-10-29,42.07,42.8,42.35,41.3,13575.19,0.44,1.05,41.344,39.499,37.621,25319.76,23106.84,19122.07,6.79,,,1.0,1.0,,1.2946167332555447,0.5363768073396249,0.7582399259159198
2015-10-30,42.59,46.6,46.38,41.32,29318.05,3.96,9.34,42.736,40.346,38.263,24982.0,24045.74,19708.33,14.66,,,,0.0,,1.7484488862556375,0.7787912231228274,0.9696576631328101
2015-11-02,45.18,50.69,50.59,44.0,37071.5,4.49,9.74,44.604,41.508,39.117,26255.04,25346.2,21071.78,18.54,,,,0.0,,2.419930500301227,1.1070190785585075,1.3129114217427196
2015-11-03,49.21,52.0,47.82,47.82,33612.63,-2.47,-4.91,45.74,42.382,39.877,27234.34,26783.29,22488.29,16.81,,,,0.0,,2.697473867427533,1.4251100363323126,1.2723638310952203
2015-11-04,47.86,49.47,48.94,47.12,32385.23,0.99,2.06,47.216,43.751,40.669,29192.52,27635.47,23805.45,14.46,,,,0.0,,2.973526660846403,1.7347933612351307,1.2387332996112723
2015-11-05,48.2,48.4,47.11,46.57,24157.97,-1.42,-2.93,48.168,44.756,41.204,31309.08,28314.42,24176.79,10.78,,,,0.0,,3.0099380897546766,1.98982230693904,1.0201157828156366
2015-11-06,47.32,48.5,47.8,47.0,21747.15,0.59,1.25,48.452,45.594,41.719,29794.9,27388.45,24396.2,9.71,,,,0.0,,3.0592070088166565,2.2036992473145633,0.8555077615020932
2015-11-09,47.59,49.0,48.26,47.25,24411.56,0.43,0.9,47.986,46.295,42.206,27262.91,26758.97,24456.0,10.9,,,,0.0,,3.099640412539678,2.382887480359586,0.7167529321800918
2015-11-10,48.27,50.67,50.64,47.47,23602.43,2.37,4.91,48.55,47.145,42.842,25260.87,26247.61,24674.52,10.54,,,,0.0,,3.2858530175928706,2.563480587806243,0.7223724297866276
2015-11-11,51.0,52.95,52.18,49.7,35750.67,1.65,3.27,49.198,48.207,43.625,25933.96,27563.24,25702.23,15.96,,,,0.0,,3.517149468644881,2.7542143639739707,0.7629351046709103
2015-11-12,51.0,54.4,52.85,50.19,36499.58,0.72,1.38,50.346,49.257,44.378,28402.28,29855.68,26481.26,16.29,,,,0.0,,3.711730454869169,2.9457175821530104,0.7660128727161588
2015-11-13,51.81,51.81,48.13,47.86,26834.1,-4.78,-9.03,50.412,49.432,44.889,29419.67,29607.28,26826.51,11.98,,,,0.0,,3.445356806413905,3.0456454270051894,0.3997113794087155
2015-11-16,46.48,48.68,48.22,46.04,10766.47,0.12,0.25,50.404,49.195,45.352,26690.65,26976.78,26161.49,4.81,,,,0.0,,3.2045756652433823,3.077431474652828,0.12714419059055437
2015-11-17,49.06,49.57,46.88,46.7,19940.94,-1.42,-2.94,49.652,49.101,45.742,25958.35,25609.61,26196.45,8.9,,,-1.0,-1.0,,2.8725155043235304,3.0364482805869684,-0.16393277626343794
2015-11-18,46.81,47.99,47.05,46.3,12113.38,0.14,0.3,48.626,48.912,46.332,21230.89,23582.43,25608.95,5.41,,,-1.0,-1.0,,2.5931804437245134,2.9477947132144773,-0.3546142694899639
2015-11-19,47.18,48.5,48.44,47.18,12614.68,1.36,2.89,47.744,49.045,46.901,16453.91,22428.1,25371.26,5.63,,,-1.0,-1.0,,2.4556594652640413,2.84936766362439,-0.39370819836034876
2015-11-20,48.99,48.99,47.5,47.45,26489.72,-0.96,-1.98,47.618,49.015,47.305,16385.04,22902.35,25145.4,11.83,,,-1.0,-1.0,,2.24494463068374,2.72848305703626,-0.48353842635251976
2015-11-23,47.58,48.5,47.78,47.52,24528.46,0.28,0.59,47.53,48.967,47.631,19137.44,22914.04,24836.51,10.95,,,-1.0,-1.0,,2.076607428312464,2.5981079312915005,-0.5215005029790367
2015-11-24,47.42,50.5,50.26,47.01,42211.01,2.47,5.17,48.206,48.929,48.037,23591.45,24774.9,25511.25,18.84,,,-1.0,-1.0,,2.1188890227131694,2.502264149575834,-0.38337512686266484
2015-11-25,50.49,51.26,50.47,48.97,30684.11,0.22,0.44,48.89,48.758,48.483,27305.6,24268.25,25915.74,13.7,,,-1.0,-1.0,,2.1446208813152836,2.430735495923724,-0.28611461460844057
2015-11-26,50.5,51.54,49.3,49.18,29409.43,-1.25,-2.47,49.062,48.403,48.83,30664.55,23559.23,26707.45,13.13,,,-1.0,-1.0,,2.0470077120569385,2.353989939150367,-0.3069822270934286
2015-11-27,48.87,50.2,48.44,47.28,38747.49,-0.83,-1.69,49.25,48.434,48.933,33116.1,24750.57,27178.93,17.3,,,-1.0,-1.0,,1.8785984459763867,2.258911640515571,-0.38031319453918444
2015-11-30,48.56,52.26,51.78,47.45,30773.8,3.37,6.96,50.05,48.79,48.993,34365.17,26751.3,26864.04,13.74,,,-1.0,-1.0,,1.991684081429213,2.2054661286982995,-0.21378204726908656
2015-12-01,51.95,51.95,50.55,48.9,31752.21,-1.2,-2.32,50.108,49.157,49.129,32273.41,27932.43,26771.02,14.18,,1.0,-1.0,-2.0,,1.9594670256565934,2.1562663080899585,-0.19679928243336509
2015-12-02,50.32,50.43,49.62,48.15,18247.9,-0.91,-1.8,49.938,49.414,49.163,29786.17,28545.88,26064.15,8.15,,1.0,-1.0,-2.0,,1.8377075999013286,2.0925545664522325,-0.2548469665509039
2015-12-03,49.58,51.77,51.72,49.21,20896.64,2.09,4.21,50.422,49.742,49.393,28083.61,29374.08,25901.09,9.33,,1.0,-1.0,-2.0,,1.888890869182525,2.051821826998291,-0.16293095781576605
2015-12-04,51.15,53.51,51.9,51.15,26029.03,0.19,0.37,51.114,50.182,49.599,25539.92,29328.01,26115.18,11.62,,1.0,-1.0,-2.0,,1.9218248736714116,2.0258224363329154,-0.10399756266150373
2015-12-07,52.39,52.98,52.2,51.41,20211.98,0.19,0.36,51.198,50.624,49.796,23427.55,28896.36,25905.2,9.02,,1.0,-1.0,-2.0,,1.9496583544114614,2.0105896199486244,-0.06093126553716299
2015-12-08,51.98,51.98,50.51,49.8,16720.15,-1.68,-3.22,51.19,50.649,49.789,20421.14,26347.27,25561.09,7.46,,1.0,-1.0,-2.0,,1.8144320689011053,1.9713581097391206,-0.1569260408380153
2015-12-09,50.66,50.66,48.95,48.71,13182.0,-1.62,-3.2,51.056,50.497,49.628,19407.96,24597.06,24432.65,5.88,,1.0,-1.0,-2.0,,1.563363815935432,1.889759250978383,-0.326395435042951
2015-12-10,48.11,49.22,47.9,47.8,13045.98,-1.05,-2.15,50.292,50.357,49.38,17837.83,22960.72,23259.97,5.82,,,-1.0,-1.0,,1.2650811241140616,1.7648236256055188,-0.49974250149145716
2015-12-11,47.66,48.67,48.28,47.66,7268.56,0.4,0.83,49.568,50.341,49.388,14085.73,19812.82,22281.7,3.24,,,-1.0,-1.0,,1.0472803698481528,1.6213149744540456,-0.5740346046058928
2015-12-14,48.0,49.38,49.37,47.1,9078.77,1.07,2.21,49.002,50.1,49.445,11859.09,17643.32,22197.31,4.05,,,-1.0,-1.0,,0.9516555011800136,1.4873830797992391,-0.5357275786192255
2015-12-15,49.39,49.98,48.9,48.88,6819.35,-0.45,-0.91,48.68,49.935,49.546,9878.93,15150.04,21541.23,3.04,,,-1.0,-1.0,,0.8283977778510732,1.3555860194096059,-0.5271882415585327
2015-12-16,49.35,50.02,50.02,48.99,12783.86,1.11,2.27,48.894,49.975,49.695,9799.3,14603.63,21574.76,5.71,,,-1.0,-1.0,,0.8117326353244039,1.2468153425925654,-0.43508270726816156
2015-12-17,49.98,54.3,54.0,49.96,44696.82,4.01,8.02,50.114,50.203,49.973,16129.47,16983.65,23178.86,19.95,,,-1.0,-1.0,,1.1069182628567873,1.2188359266454099,-0.11191766378862256
2015-12-18,52.9,57.98,56.5,52.51,53586.09,2.55,4.73,51.758,50.663,50.423,25392.98,19739.36,24533.68,23.92,1.0,1.0,1.0,1.0,,1.525004799950743,1.2800697013064766,0.24493509864426644
2015-12-21,54.95,55.91,53.86,53.0,38486.96,-2.43,-4.32,52.656,50.829,50.727,31274.62,21566.85,25231.61,17.18,,1.0,1.0,0.0,,1.6245882144836088,1.348973403941903,0.2756148105417058
2015-12-22,53.7,54.49,53.98,53.1,21832.28,0.08,0.15,53.672,51.176,50.913,34277.2,22078.07,24212.67,9.75,,1.0,1.0,0.0,,1.6936682319725094,1.4179123695480242,0.27575586242448513
2015-12-23,53.95,55.8,55.0,53.04,29723.69,0.99,1.83,54.668,51.781,51.139,37665.17,23732.24,24164.65,13.27,,1.0,1.0,0.0,,1.809857211692048,1.496301337976829,0.31355587371521887
2015-12-24,55.02,55.69,55.1,53.8,27815.52,0.1,0.18,54.888,52.501,51.429,34288.91,25209.19,24084.95,12.42,,,1.0,1.0,,1.8882405181766728,1.5746891740167979,0.31355134415987496
2015-12-25,55.2,57.7,57.19,54.52,36756.56,2.1,3.81,55.026,53.392,51.867,30923.0,28157.99,23985.41,16.41,,,1.0,1.0,,2.094857176896234,1.6787227745926852,0.4161344023035487
2015-12-28,56.9,57.44,54.0,53.0,27948.14,-3.23,-5.64,55.054,53.855,51.978,28815.24,30044.93,23844.12,12.48,,,1.0,1.0,,1.9783903747318305,1.7386562946205142,0.23973408011131636
2015-12-29,54.5,58.2,58.1,53.7,27470.48,4.14,7.67,55.878,54.775,52.355,29942.88,32110.04,23630.04,12.26,,,1.0,1.0,,2.1916612234664825,1.8292572803897078,0.3624039430767747
2015-12-30,58.02,59.93,59.0,56.8,35415.78,0.98,1.69,56.678,55.673,52.824,31081.3,34373.23,24488.43,15.81,,,1.0,1.0,,2.4055724442874507,1.9445203131692563,0.4610521311181943
2015-12-31,58.73,59.7,58.5,56.0,42673.31,-0.52,-0.88,57.358,56.123,53.163,34052.85,34170.88,25577.27,19.05,,,1.0,1.0,,2.5058667347393566,2.0567895974832764,0.4490771372560802
2016-01-04,57.5,57.9,52.75,52.75,19968.5,-5.86,-10.0,56.47,55.748,53.206,30695.24,30809.12,25274.24,8.91,,,1.0,1.0,,2.097198537973874,2.064871385581396,0.03232715239247819
2016-01-05,48.0,55.5,54.55,47.48,43414.22,1.8,3.41,56.58,55.817,53.323,33788.46,31301.85,26434.35,19.38,,,-1.0,-1.0,,1.8967069474826985,2.0312384979616565,-0.13453155047895793
2016-01-06,54.5,59.8,59.25,53.99,36715.64,4.75,8.72,56.81,56.344,53.76,35637.49,32790.18,27434.13,16.39,1.0,,1.0,2.0,,2.092940522482685,2.043578902865862,0.04936161961682295
2016-01-07,57.9,58.0,53.33,53.33,9704.0,-5.93,-10.01,55.676,56.177,53.979,30495.13,30788.22,27260.23,4.33,,,-1.0,-1.0,,1.7505828901039564,1.984979700313481,-0.23439681020952463
2016-01-08,56.05,58.38,55.52,50.15,30384.46,2.19,4.11,55.08,56.219,54.36,28037.36,31045.11,28127.15,13.56,,,-1.0,-1.0,,1.6371051679826891,1.9154047938473227,-0.2782996258646335
2016-01-11,55.7,58.8,56.35,54.0,49968.56,0.84,1.51,55.8,56.135,54.764,34037.38,32366.31,30262.15,22.31,,,-1.0,-1.0,,1.595752477796701,1.8514743306371984,-0.2557218528404974
2016-01-12,57.0,58.99,58.1,55.66,46478.04,1.88,3.34,56.51,56.545,55.2,34650.14,34219.3,32132.11,20.75,,,-1.0,-1.0,,1.684769572633357,1.81813337903643,-0.1333638064030731
2016-01-13,57.3,59.93,58.0,55.8,53002.81,-0.06,-0.1,56.26,56.535,55.655,37907.57,36772.53,34441.29,23.66,,,-1.0,-1.0,,1.727335449526656,1.7999737931344753,-0.07263834360781929
2016-01-14,56.95,58.95,58.0,54.96,41650.76,0.12,0.21,57.194,56.435,56.054,44296.93,37396.03,35884.63,18.59,,,-1.0,-1.0,,1.7410000488074218,1.7881790442690646,-0.047178995461642836
2016-01-15,57.18,59.5,57.01,55.2,35765.14,-0.93,-1.6,57.492,56.286,56.205,45373.06,36705.21,35438.05,15.97,,,-1.0,-1.0,,1.6528911160637847,1.7611214586280086,-0.10823034256422392
2016-01-18,56.16,57.95,56.9,55.5,31496.57,-0.02,-0.04,57.602,56.701,56.225,41678.66,37858.02,34333.57,14.06,,,-1.0,-1.0,,1.556248606181292,1.7201468881386652,-0.16389828195737333
2016-01-19,56.29,61.0,59.1,56.1,42004.45,2.27,3.99,57.802,57.156,56.487,40783.95,37717.04,34509.45,18.75,,,-1.0,-1.0,,1.638295088681545,1.7037765282472412,-0.06548143956569619
2016-01-20,58.2,59.73,58.19,56.4,37735.48,-0.87,-1.47,57.84,57.05,56.697,37730.48,37819.03,35304.61,16.85,,1.0,-1.0,-2.0,,1.611313898746623,1.6852840023471176,-0.07397010360049472
