,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2017-04-06,53.88,56.98,55.04,53.22,41072.34,0.85,1.57,56.856,52.628,38.492,53101.51,26923.06,13504.03,21.96,,,,,,,,
2017-04-07,55.29,56.6,54.72,54.2,32743.52,-0.32,-0.58,55.032,54.136,40.464,58697.2,30152.41,15140.06,17.51,,,,,,,,
2017-04-10,54.6,54.6,49.25,49.25,43503.85,-5.47,-10.0,53.176,54.701,42.086,45724.0,34433.7,17314.25,23.26,,,,,,,,
2017-04-11,49.07,50.27,49.9,47.54,31173.93,0.65,1.32,52.62,54.895,43.656,38013.98,37495.19,18870.9,16.67,,,,,,,,
2017-04-12,49.3,49.69,48.11,47.71,22606.32,-1.79,-3.59,51.404,54.43,45.045,34219.99,39684.32,19997.36,12.09,,,,,,,,
2017-04-13,48.2,49.27,48.55,48.03,14629.98,0.44,0.92,50.106,53.481,46.354,28931.52,41016.51,20724.56,7.82,,,,,,,,
2017-04-14,48.07,48.97,47.98,47.62,15054.18,-0.57,-1.17,48.758,51.895,47.522,25393.65,42045.43,21475.02,8.05,,,,,,,,
2017-04-17,45.58,45.7,43.18,43.18,25198.36,-4.8,-10.0,47.544,50.36,48.328,21732.55,33728.28,22731.59,13.48,,,,,,,,
2017-04-18,42.8,43.8,41.97,41.9,17233.49,-1.21,-2.8,45.958,49.289,48.937,18944.47,28479.22,23586.11,9.22,,,,,,,,
2017-04-19,41.99,43.99,43.76,41.32,20044.19,1.79,4.26,45.088,48.246,49.487,18432.04,26326.02,24576.37,10.72,,,,,,,,
2017-04-20,43.38,43.99,42.93,42.22,16051.98,-0.83,-1.9,43.964,47.035,49.832,18716.44,23823.98,25373.52,8.58,,,,,,,,
2017-04-21,42.81,43.31,42.71,42.03,9993.98,-0.22,-0.51,42.91,45.834,49.985,17704.4,21549.03,25850.72,5.34,,,,,,,,
2017-04-24,42.7,42.97,42.29,41.22,12391.98,-0.42,-0.98,42.732,45.138,49.92,15143.12,18437.84,26435.77,6.63,,,,,,,,
2017-04-25,42.43,43.2,42.54,42.36,11233.0,0.25,0.59,42.846,44.402,49.649,13943.03,16443.75,26969.47,6.01,,,,,,,,
2017-04-26,42.13,43.39,42.75,41.76,12684.3,0.21,0.49,42.644,43.866,49.148,12471.05,15451.54,27567.93,6.78,,,,,,3.67556237650075,7.2373564957821905,-3.5617941192814406
2017-04-27,42.52,44.68,44.45,41.25,22138.14,1.7,3.98,42.948,43.456,48.469,13688.28,16202.36,28609.44,11.84,,,,,,3.317492363787885,6.45338366938333,-3.135891305595445
2017-04-28,44.09,44.49,44.13,43.73,13238.91,-0.32,-0.72,43.232,43.071,47.483,14337.27,16020.83,29033.13,7.08,,,,0.0,,2.9736199337275195,5.757430922252167,-2.783810988524648
2017-05-02,44.12,44.2,42.97,42.85,13306.08,-1.16,-2.63,43.368,43.05,46.705,14520.09,14831.6,24279.94,7.12,,,,0.0,,2.5777811929824708,5.121500976398228,-2.5437197834157574
2017-05-03,42.88,43.61,43.49,42.5,14643.0,0.52,1.21,43.558,43.202,46.246,15202.09,14572.56,21525.89,7.83,,,,0.0,,2.279756183077012,4.553152017733985,-2.2733958346569727
2017-05-04,43.46,43.46,42.62,42.0,10394.0,-0.87,-2.0,43.532,43.088,45.667,14744.03,13607.54,19966.78,5.56,,,,0.0,,1.9508789681017618,4.03269740780754,-2.0818184397057786
2017-05-05,42.4,43.37,42.22,42.03,11147.0,-0.4,-0.94,43.086,43.017,45.026,12545.8,13117.04,18470.51,5.96,,,,0.0,,1.6390705635701366,3.5539720389600595,-1.914901475389923
2017-05-08,42.03,42.37,41.19,40.9,9162.0,-1.03,-2.44,42.498,42.865,44.35,11730.42,13033.84,17291.43,4.9,,,,0.0,,1.2939321205488312,3.101964055277814,-1.8080319347289828
2017-05-09,40.62,41.44,41.19,40.16,13995.25,0.0,0.0,42.142,42.755,43.947,11868.25,13194.17,15816.0,7.48,,,,0.0,,1.0087788433036664,2.6833270128829847,-1.6745481695793183
2017-05-10,41.36,41.99,40.52,40.1,13586.0,-0.67,-1.63,41.548,42.553,43.478,11656.85,13429.47,14936.61,7.27,,,,0.0,,0.7204248073616881,2.290746571778725,-1.570321764417037
2017-05-11,40.8,40.8,40.5,38.22,15512.38,-0.02,-0.05,41.124,42.328,43.097,12680.53,13712.28,14581.91,8.3,,,,0.0,,0.48470099222353724,1.9295374558676877,-1.4448364636441504
2017-05-12,40.42,40.98,40.67,40.01,13351.23,0.17,0.42,40.814,41.95,42.703,13121.37,12833.59,14517.97,7.14,,,,0.0,,0.3080546870044856,1.6052409020950473,-1.2971862150905618
2017-05-15,40.89,40.89,40.6,40.4,6694.38,-0.07,-0.17,40.696,41.597,42.334,12627.85,12179.13,14099.98,3.58,,,,0.0,,0.16056194431715198,1.3163051105394683,-1.1557431662223163
2017-05-16,40.39,41.68,41.49,39.62,11917.97,0.89,2.19,40.756,41.449,42.25,12212.39,12040.32,13435.96,6.37,,,,0.0,,0.11417233743313915,1.0758785559182025,-0.9617062184850633
2017-05-17,41.57,42.69,41.91,41.33,12349.11,0.42,1.01,41.034,41.291,42.247,11965.01,11810.93,13191.74,6.6,,,,0.0,,0.11003036808033784,0.8827089183506296,-0.7726785502702918
2017-05-18,41.42,43.46,42.99,41.2,19168.59,1.08,2.58,41.532,41.328,42.208,12696.26,12688.39,13147.96,10.25,,,,0.0,,0.19168517422180997,0.7445041695248656,-0.5528189953030557
2017-05-19,43.0,43.38,42.56,41.53,13089.77,-0.43,-1.0,41.91,41.362,42.19,12643.96,12882.67,12999.85,7.0,,,,0.0,,0.21917329670618813,0.6394379949611302,-0.42026469825494206
2017-05-22,42.46,42.46,38.81,38.5,16586.11,-3.75,-8.81,41.552,41.124,41.995,14622.31,13625.08,13329.46,8.87,,,,0.0,,-0.060933425526350504,0.49936371086363407,-0.5602971363899846
2017-05-23,38.5,38.85,35.87,35.81,20579.25,-2.94,-7.58,40.428,40.592,41.674,16354.57,14283.48,13738.82,11.0,,,,0.0,,-0.5142257757025348,0.2966458135504003,-0.8108715892529351
2017-05-24,34.7,36.5,36.22,34.7,11848.0,0.35,0.98,39.29,40.162,41.358,16254.34,14109.68,13769.57,6.34,,,,0.0,,-0.8355890041801501,0.07019885000429024,-0.9057878541844404
2017-05-25,36.0,36.27,35.94,34.75,12088.86,-0.28,-0.77,37.88,39.706,41.017,14838.4,13767.33,13739.8,6.46,,,,0.0,,-1.100183111914113,-0.16387754237939042,-0.9363055695347225
2017-05-26,35.89,37.02,36.74,35.56,10738.0,0.8,2.23,36.716,39.313,40.632,14368.04,13506.0,13169.79,5.74,,,,0.0,,-1.2311308246753256,-0.3773281988385775,-0.8538026258367482
2017-05-31,38.0,38.55,37.16,36.8,12085.0,0.42,1.14,36.386,38.969,40.283,13467.82,14045.07,13112.1,6.46,,,,0.0,,-1.2861909321130156,-0.5591007454934651,-0.7270901866195505
2017-06-01,36.8,36.8,34.3,34.08,11794.18,-2.86,-7.7,36.072,38.25,39.85,11710.81,14032.69,13036.5,6.31,,,,0.0,,-1.5428198945543699,-0.7558445753056461,-0.7869753192487238
2017-06-02,34.01,35.69,35.31,33.95,8399.64,1.01,2.94,35.89,37.59,39.441,11021.14,13637.74,12724.34,4.49,,,,0.0,,-1.6457306782955499,-0.9338217959036268,-0.7119088823919231
2017-06-05,36.2,38.79,37.7,35.51,23121.09,2.39,6.77,36.242,37.061,39.195,13227.58,14032.99,13360.69,12.36,,,,0.0,,-1.5169487489953823,-1.050447186521978,-0.46650156247340435
2017-06-06,37.3,38.82,38.71,36.9,17494.0,1.01,2.68,36.636,36.676,39.019,14578.78,14473.41,13678.04,9.36,,,,0.0,,-1.3181942602388972,-1.103996601265362,-0.21419765897353527
2017-06-07,38.6,41.58,40.21,38.38,19095.31,1.5,3.88,37.246,36.816,38.97,15980.84,14724.33,14174.71,10.21,,,1.0,1.0,,-1.0277946549711174,-1.088756212006513,0.06096155703539563
2017-06-08,40.22,41.37,40.69,40.1,23094.6,0.48,1.19,38.524,37.298,38.945,18240.93,14975.87,14629.67,12.35,,,1.0,1.0,,-0.7502702388214786,-1.0210590173695062,0.27078877854802763
2017-06-09,40.13,41.05,40.97,40.11,15081.18,0.28,0.69,39.656,37.773,38.968,19577.24,15299.19,14704.43,8.06,,,1.0,1.0,,-0.5019503089171025,-0.9172372756790255,0.415286966761923
2017-06-12,40.16,40.35,39.0,38.71,13883.44,-1.97,-4.81,39.916,38.079,38.893,17729.71,15478.64,14622.99,7.42,,,1.0,1.0,,-0.45882842299296556,-0.8255555051418135,0.36672708214884797
2017-06-13,38.95,41.52,41.42,38.95,17854.44,2.42,6.21,40.458,38.547,38.93,17801.79,16190.29,14848.15,9.55,,,1.0,1.0,,-0.22676622264792456,-0.7057976486430357,0.47903142599511117
2017-06-14,41.0,42.96,42.38,40.71,14648.0,0.96,2.32,40.892,39.069,39.019,16912.33,16446.59,15245.83,7.83,,,1.0,1.0,,0.034214318621245354,-0.5577952551901795,0.5920095738114248
2017-06-15,41.95,44.36,43.42,41.95,30687.78,1.04,2.45,41.438,39.981,39.116,18430.97,18335.95,16184.32,16.41,,,1.0,1.0,,0.3212593088620892,-0.3819843423797257,0.703243651241815
2017-06-16,43.22,43.3,41.73,41.51,18710.84,-1.69,-3.89,41.59,40.623,39.107,19156.9,19367.07,16502.4,10.01,,,1.0,1.0,,0.40767621792415554,-0.22405223031894944,0.6317284482431049
2017-06-19,41.73,41.86,41.66,41.1,9862.29,-0.07,-0.17,42.122,41.019,39.04,18352.67,18041.19,16037.09,5.27,,,1.0,1.0,,0.4651518450477212,-0.08621141524561532,0.5513632602933365
2017-06-20,42.1,43.26,43.03,40.6,29831.0,1.37,3.29,42.444,41.451,39.064,20747.98,19274.89,16874.15,15.95,,,1.0,1.0,,0.614169480599827,0.05386476392347314,0.5603047166763538
2017-06-21,43.68,43.68,42.89,40.78,32515.59,-0.14,-0.33,42.546,41.719,39.268,24321.5,20616.92,17670.62,17.39,,,1.0,1.0,,0.7127540157976284,0.1856426142983042,0.5271114014993242
2017-06-22,42.7,42.7,39.6,39.39,32052.29,-3.29,-7.67,41.782,41.61,39.454,24594.4,21512.69,18244.28,17.14,,,1.0,1.0,,0.5194199164135966,0.25239807472136266,0.267021841692234
2017-06-23,38.6,40.08,39.17,36.5,29693.15,-0.43,-1.09,41.27,41.43,39.602,26790.86,22973.88,19136.53,15.88,,,1.0,1.0,,0.3277260218373499,0.26746366414456013,0.06026235769278976
2017-06-26,38.4,39.96,39.17,38.0,12929.54,0.0,0.0,40.772,41.447,39.763,27404.31,22878.49,19178.57,6.91,,,-1.0,-1.0,,0.1738037281170719,0.24873167693906248,-0.07492794882199058
2017-06-27,38.99,43.09,41.16,38.66,19722.25,1.99,5.08,40.398,41.421,39.984,25382.56,23065.27,19627.78,10.55,,,-1.0,-1.0,,0.20997510793033314,0.2409803631373166,-0.031005255206983467
2017-06-28,40.86,41.96,40.67,39.91,21118.0,-0.49,-1.19,39.954,41.25,40.16,23103.05,23712.27,20079.43,11.29,,,-1.0,-1.0,,0.19683331025775885,0.23215095256140506,-0.0353176423036462
2017-06-29,40.68,40.81,39.64,39.1,15626.2,-1.03,-2.53,39.962,40.872,40.427,19817.83,22206.12,20271.03,8.36,,,-1.0,-1.0,,0.10212867321790497,0.20614649669270504,-0.10401782347480007
2017-06-30,40.97,40.97,40.24,39.03,20507.0,0.6,1.51,40.176,40.723,40.673,17980.6,22385.73,20876.4,10.97,,,-1.0,-1.0,,0.07462927185370916,0.17984305172490586,-0.1052137798711967
2017-07-03,40.1,40.1,39.68,39.0,11925.16,-0.56,-1.39,40.278,40.525,40.772,17779.72,22592.02,20316.6,6.38,,,-1.0,-1.0,,0.007561316119897299,0.14538670460390415,-0.13782538848400686
2017-07-04,39.66,40.45,40.35,39.3,10801.02,0.67,1.69,40.116,40.257,40.854,15995.48,20689.02,19981.95,5.78,,,-1.0,-1.0,,0.008376321557854283,0.11798462799469418,-0.1096083064368399
2017-07-05,40.01,41.27,40.96,40.01,15487.55,0.61,1.51,40.174,40.064,40.892,14869.39,18986.22,19801.57,8.28,,,-1.0,-1.0,,0.05758037058692622,0.10590377651314059,-0.04832340592621437
2017-07-06,41.15,45.06,44.76,40.71,62844.85,3.8,9.28,41.198,40.58,41.095,24313.12,22065.47,21789.08,33.61,1.0,,1.0,2.0,,0.39860826802467386,0.16444467481544725,0.2341635932092266
2017-07-07,44.1,44.24,42.87,41.97,61774.61,-1.89,-4.22,41.724,40.95,41.19,32566.64,25273.62,24123.75,33.03,,,1.0,1.0,,0.5104835920226307,0.23365245825688397,0.27683113376574675
2017-07-10,42.02,42.5,42.29,41.51,26062.45,-0.58,-1.35,42.246,41.262,41.355,35394.1,26586.91,24732.7,13.94,,,1.0,1.0,,0.5460499160435575,0.29613194981421864,0.24991796622933882
2017-07-11,42.19,43.27,43.0,41.1,29924.56,0.71,1.68,42.776,41.446,41.434,39218.8,27607.14,25336.21,16.0,,,1.0,1.0,,0.6243306551933614,0.3617716908900472,0.2625589643033142
2017-07-12,42.77,43.25,42.9,42.2,18615.2,-0.1,-0.23,43.164,41.669,41.46,39844.33,27356.86,25534.57,9.95,,,1.0,1.0,,0.670569631391146,0.42353127899026694,0.24703835240087907
2017-07-13,43.1,44.16,42.78,42.03,23100.88,-0.12,-0.28,42.768,41.983,41.428,31895.54,28104.33,25155.22,12.35,,,1.0,1.0,,0.689582280761023,0.47674147934441813,0.21284080141660489
2017-07-14,42.8,43.15,42.61,42.4,10315.88,-0.17,-0.4,42.716,42.22,41.472,21603.79,27085.22,24735.47,5.52,,,1.0,1.0,,0.6830584900307386,0.5180048814816822,0.16505360854905637
2017-07-17,41.62,43.09,38.35,38.35,37034.0,-4.26,-10.0,41.928,42.087,41.306,23798.1,29596.1,26094.06,19.8,,,-1.0,-1.0,,0.3303340558115053,0.4804707163476468,-0.1501366605361415
2017-07-18,36.52,37.0,34.52,34.52,29866.78,-3.83,-9.99,40.232,41.504,40.881,23786.55,31502.68,26095.85,15.97,,,-1.0,-1.0,,-0.25530855283104614,0.3333148625119082,-0.5886234153429544
2017-07-19,33.02,34.56,34.23,33.02,24927.9,-0.29,-0.84,38.498,40.831,40.448,25049.09,32446.71,25716.46,13.33,,,-1.0,-1.0,,-0.734369758430411,0.11977793832344438,-0.8541476967538554
2017-07-20,34.11,36.69,36.42,33.3,31596.78,2.19,6.4,37.226,39.997,40.288,26748.27,29321.9,25693.69,16.9,,,-1.0,-1.0,,-0.9266328709834113,-0.08950422353792675,-0.8371286474454845
2017-07-21,35.22,35.57,34.68,34.62,15214.23,-1.74,-4.78,35.64,39.178,40.064,27727.94,24665.87,24969.74,8.14,,,-1.0,-1.0,,-1.2055098637701391,-0.3127053515843693,-0.8928045121857698
2017-07-24,34.5,34.65,34.1,33.05,11841.06,-0.58,-1.67,34.79,38.359,39.811,22689.35,23243.73,24915.32,6.33,,,-1.0,-1.0,,-1.4565330363093665,-0.5414708885293688,-0.9150621477799977
