,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2015-10-09,16.6,16.69,16.6,16.2,37982.34,0.06,0.36,16.054,15.918,15.603,32545.8,36327.03,35761.61,6.33,,,1.0,1.0,,-0.7154981062845049,-1.1091079935020645,0.3936098872175595
2015-10-12,16.62,18.16,17.89,16.62,58483.91,1.3,7.84,16.482,16.119,15.752,40142.99,37812.4,37300.02,9.75,,,1.0,1.0,,-0.5073834739164909,-0.9887630895849497,0.4813796156684589
2015-10-13,17.63,18.13,18.01,17.51,49619.89,0.12,0.67,16.996,16.306,15.849,46083.34,37643.52,37992.0,8.27,,,1.0,1.0,,-0.32897590184563796,-0.8568056520370874,0.5278297501914494
2015-10-14,17.9,17.97,17.41,17.3,40899.26,-0.59,-3.28,17.29,16.483,15.869,46027.09,38118.76,37358.47,6.82,,,1.0,1.0,,-0.2333121242762175,-0.7321069464849134,0.49879482220869586
2015-10-15,17.2,18.36,18.35,17.2,47441.85,0.95,5.46,17.652,16.712,15.982,46885.45,39397.55,38119.56,7.91,,,1.0,1.0,,-0.08071728858192628,-0.601829014904316,0.5211117263223897
2015-10-16,18.63,19.2,18.63,18.37,63929.41,0.29,1.58,18.058,17.056,16.088,52074.86,42310.33,39997.97,10.65,,,1.0,1.0,,0.062093107344733056,-0.46904459045450614,0.5311376977992393
2015-10-19,18.64,18.79,18.29,17.88,47133.94,-0.35,-1.88,18.138,17.31,16.26,49804.87,44973.93,40377.66,7.86,,,1.0,1.0,,0.14615147330043854,-0.3460053777035172,0.49215685100395573
2015-10-20,18.1,18.63,18.58,18.1,37188.54,0.3,1.64,18.252,17.624,16.519,47318.6,46700.97,40761.74,6.2,,,1.0,1.0,,0.2334775267039042,-0.2301087968220329,0.4635863235259371
2015-10-21,18.56,19.1,16.75,16.72,67199.56,-1.83,-9.85,18.12,17.705,16.621,52578.66,49302.88,42366.93,11.2,,,1.0,1.0,,0.15325175627409848,-0.1534366862028066,0.3066884424769051
2015-10-22,16.82,17.57,17.5,16.78,39691.76,0.77,4.6,17.95,17.801,16.774,51028.64,48957.05,42109.12,6.62,,,1.0,1.0,,0.14847940899976209,-0.09305346716229285,0.24153287616205493
2015-10-23,17.7,19.25,19.24,17.42,63480.86,1.74,9.94,18.072,18.065,16.992,50938.93,51506.9,43916.96,10.58,,,1.0,1.0,,0.28185173624636306,-0.018072426480561662,0.29992416272692474
2015-10-26,19.7,19.75,19.1,18.85,64121.54,-0.13,-0.68,18.234,18.186,17.153,54336.45,52070.66,44941.53,10.69,,,1.0,1.0,,0.3719656480635436,0.0599351884282594,0.3120304596352842
2015-10-27,18.81,19.15,18.97,17.73,46966.19,-0.13,-0.68,18.312,18.282,17.294,56291.98,51805.29,44724.41,7.83,,,1.0,1.0,,0.4279584205919491,0.13353983486099735,0.29441858573095175
2015-10-28,18.9,19.45,18.62,18.52,47779.71,-0.32,-1.69,18.686,18.403,17.443,52408.01,52493.34,45306.05,7.96,,,1.0,1.0,,0.43903015495931186,0.19463789888066024,0.24439225607865162
2015-10-29,18.85,19.05,18.77,18.38,32169.76,0.15,0.81,18.94,18.445,17.579,50903.61,50966.13,45181.84,5.36,,,1.0,1.0,,0.4546672100339215,0.2466437611113125,0.20802344892260902
2015-10-30,18.75,19.25,18.88,18.48,43252.7,0.11,0.59,18.868,18.47,17.763,46857.98,48898.46,45604.4,7.21,,,1.0,1.0,,0.4705120000777434,0.29141740890459866,0.17909459117314475
2015-11-02,18.61,19.99,19.26,18.4,68131.52,0.37,1.96,18.9,18.567,17.939,47659.98,50998.21,47986.07,11.36,,,,0.0,,0.5078774395698815,0.3347094150376552,0.1731680245322263
2015-11-03,19.27,21.18,21.18,19.26,78563.13,1.93,10.03,19.342,18.827,18.226,53979.36,55135.67,50918.32,13.09,,,,0.0,,0.6845269726241767,0.4046729265549595,0.2798540460692172
2015-11-04,22.7,23.3,23.3,22.45,44003.1,2.12,10.01,20.278,19.482,18.594,53224.04,52816.03,51059.45,7.33,,,,0.0,,0.98424353587043,0.5205870484180536,0.4636564874523764
2015-11-05,25.63,25.63,25.63,25.4,77154.05,2.33,10.0,21.65,20.295,19.048,62220.9,56562.26,52759.65,12.86,,,,0.0,,1.3937167003981727,0.6952129788140774,0.6985037215840953
2015-11-06,28.0,28.19,28.19,26.41,226674.67,2.56,9.99,23.512,21.19,19.628,98905.29,72881.64,62194.27,37.78,,,,0.0,,1.90286272160483,0.9367429273722279,0.9661197942326021
2015-11-09,29.99,31.01,31.01,29.3,158291.55,2.82,10.0,25.862,22.381,20.284,116937.3,82298.64,67184.65,26.38,,,,0.0,,2.5050385191701032,1.250402045731803,1.2546364734383002
2015-11-10,32.0,33.33,30.4,29.73,313453.44,-0.61,-1.97,27.706,23.524,20.903,163915.36,108947.36,80376.33,52.24,,,,0.0,,2.899620257784836,1.5802456881424096,1.3193745696424262
2015-11-11,30.5,31.5,30.8,29.63,204954.45,0.3,0.98,29.206,24.742,21.573,196105.63,124664.84,88579.09,34.16,,,,0.0,,3.207630220998258,1.9057225947135792,1.3019076262846787
2015-11-12,30.8,32.59,31.5,29.95,227532.81,0.75,2.44,30.38,26.015,22.23,226181.38,144201.14,97583.63,37.92,,,,0.0,,3.4682348335330104,2.2182250424774654,1.250009791055545
2015-11-13,30.16,30.69,29.29,28.8,179396.0,-2.19,-6.96,30.6,27.056,22.763,216725.65,157815.47,103356.96,29.9,,,,0.0,,3.456591896532796,2.4658984132885315,0.9906934832442644
2015-11-16,28.5,30.18,29.65,28.35,109506.08,0.47,1.61,30.328,28.095,23.331,206968.56,161952.93,106475.57,18.25,,,,0.0,,3.4367965254182913,2.6600780357144833,0.776718489703808
2015-11-17,30.12,30.95,28.87,28.81,146140.44,-0.74,-2.5,30.022,28.864,23.846,173505.96,168710.66,111923.17,24.36,,,,0.0,,3.3198993369334993,2.7920422959582867,0.5278570409752126
2015-11-18,27.97,28.44,26.83,26.61,124838.24,-2.07,-7.16,29.228,29.217,24.35,157482.71,176794.17,114805.1,20.81,,,,0.0,,3.0277445671869145,2.8391827502040123,0.1885618169829022
2015-11-19,27.2,28.2,28.11,26.71,82875.48,1.23,4.58,28.55,29.465,24.88,128551.25,177366.32,116964.29,13.81,,,,0.0,,2.866452430579912,2.844636686279192,0.021815744300719864
2015-11-20,28.0,28.88,27.83,27.31,105071.31,-0.29,-1.03,28.258,29.429,25.31,113686.31,165205.98,119043.81,17.51,,,-1.0,-1.0,,2.6850816405820623,2.812725677139766,-0.12764403655770362
2015-11-23,27.33,28.68,28.25,27.1,93983.13,0.44,1.58,27.978,29.153,25.767,110581.72,158775.14,120536.89,15.66,,,-1.0,-1.0,,2.5458870713178534,2.7593579559753834,-0.21347088465752995
2015-11-24,28.0,29.78,29.33,27.57,120139.36,1.1,3.9,28.07,29.046,26.285,105381.5,139443.73,124195.55,20.02,,,-1.0,-1.0,,2.493972385184154,2.7062808418171374,-0.21230845663298314
2015-11-25,29.0,29.07,29.01,28.23,90461.31,-0.31,-1.06,28.506,28.867,26.805,98506.12,127994.42,126329.63,15.08,,,-1.0,-1.0,,2.399350082541691,2.6448946899620482,-0.24554460742035733
2015-11-26,29.1,30.67,29.15,28.95,141173.55,0.13,0.45,28.714,28.632,27.324,110165.73,119358.49,131779.82,23.53,,,-1.0,-1.0,,2.3090408701290315,2.577723925995445,-0.2686830558664135
2015-11-27,28.7,32.06,30.02,27.88,207869.59,0.82,2.81,29.152,28.705,27.881,130725.39,122205.85,140010.66,34.64,,,-1.0,-1.0,,2.281373642510804,2.518453869298517,-0.2370802267877128
2015-11-30,29.52,30.1,28.93,26.99,136053.98,-1.06,-3.54,29.288,28.633,28.364,139139.56,124860.64,143406.78,22.68,,,-1.0,-1.0,,2.1467469126958285,2.444112477977979,-0.2973655652821505
2015-12-01,28.3,28.57,26.4,26.1,115935.8,-2.51,-8.68,28.702,28.386,28.625,138298.85,121840.18,145275.42,19.32,,,-1.0,-1.0,,1.814982415972466,2.3182864655768762,-0.5033040496044103
2015-12-02,26.4,27.86,26.19,25.15,67095.63,-0.22,-0.83,28.138,28.322,28.77,133625.71,116065.91,146430.04,11.18,,,-1.0,-1.0,,1.5176172699245605,2.1581526264464133,-0.6405353565218528
2015-12-03,25.7,27.09,27.07,25.68,60263.43,0.89,3.4,27.722,28.218,28.842,117443.69,113804.71,145585.51,10.04,,,-1.0,-1.0,,1.3375435256428716,1.9940308062857048,-0.6564872806428332
2015-12-04,26.9,27.65,26.65,26.61,61797.22,-0.34,-1.26,27.048,28.1,28.765,88229.21,109477.3,137341.64,10.3,,,-1.0,-1.0,,1.1477131729931997,1.8247672796272039,-0.6770541066340041
2015-12-07,26.55,28.22,28.04,26.24,88804.57,1.32,4.94,26.87,28.079,28.616,78779.33,108959.44,133867.29,14.8,,,-1.0,-1.0,,1.0967895272079211,1.6791717291433472,-0.5823822019354261
2015-12-08,27.33,27.72,26.9,26.6,64772.51,-1.11,-3.96,26.97,27.836,28.441,68546.67,103422.76,121433.24,10.8,,,-1.0,-1.0,,0.9534528870375958,1.534027960722197,-0.5805750736846012
2015-12-09,26.28,26.83,25.79,25.71,49831.42,-1.11,-4.13,26.89,27.514,28.191,65093.83,99359.77,113677.09,8.31,,,-1.0,-1.0,,0.7417395320661164,1.3755702749909808,-0.6338307429248644
2015-12-10,25.61,26.82,26.51,25.61,61955.81,0.71,2.75,26.778,27.25,27.941,65432.31,91438.0,105398.24,10.33,,,-1.0,-1.0,,0.6248502706831474,1.2254262741294142,-0.6005760034462668
2015-12-11,26.18,26.89,26.3,26.1,36454.87,-0.2,-0.76,26.708,26.878,27.792,60363.84,74296.52,98251.19,6.08,,,-1.0,-1.0,,0.5093974274835809,1.0822205048002476,-0.5728230773166667
2015-12-14,26.05,26.95,26.95,25.85,41936.61,0.63,2.39,26.49,26.68,27.657,50990.24,64884.79,94872.71,6.99,,,-1.0,-1.0,,0.4649896736664445,0.9587743385734869,-0.4937846649070424
2015-12-15,27.0,27.6,27.01,26.7,48769.9,0.11,0.41,26.512,26.741,27.564,47789.72,58168.2,90004.19,8.13,,,-1.0,-1.0,,0.42968457111835434,0.8529563850824604,-0.42327181396410607
2015-12-16,27.0,28.98,28.4,26.92,109628.33,1.41,5.22,27.034,26.962,27.642,59749.1,62421.47,89243.69,18.27,,,-1.0,-1.0,,0.5080103788528305,0.7839671838365344,-0.2759568049837039
2015-12-17,28.65,29.6,28.95,28.38,113003.75,0.54,1.9,27.522,27.15,27.684,69958.69,67695.5,90750.1,18.83,,,-1.0,-1.0,,0.6074621042419217,0.7486661679176119,-0.14120406367569016
2015-12-18,28.81,28.9,28.14,27.69,71346.47,-0.87,-3.0,27.89,27.299,27.7,76937.01,68650.42,89063.86,11.89,,,-1.0,-1.0,,0.6138420930311881,0.7217013529403271,-0.10785925990913903
2015-12-21,28.15,28.39,28.38,27.4,42580.99,0.24,0.85,28.176,27.333,27.706,77065.89,64028.07,86493.76,7.1,,,-1.0,-1.0,,0.6309906074041898,0.7035592038330997,-0.07256859642890989
2015-12-22,28.16,28.92,28.12,27.95,49693.35,-0.24,-0.85,28.398,27.455,27.646,77250.58,62520.15,82971.45,8.28,,,-1.0,-1.0,,0.6164945362445273,0.6861462703153852,-0.0696517340708579
2015-12-23,28.28,28.37,27.21,27.0,51561.16,-0.9,-3.2,28.16,27.597,27.556,65637.14,62693.12,81026.45,8.59,,1.0,-1.0,-2.0,,0.5255190441821753,0.6540208250887433,-0.12850178090656794
2015-12-24,27.0,27.0,26.63,26.02,36567.53,-0.6,-2.2,27.696,27.609,27.43,50349.9,60154.3,75796.15,6.09,,1.0,-1.0,-2.0,,0.4019853219774028,0.6036137244664752,-0.20162840248907243
2015-12-25,26.78,27.92,27.9,26.66,49942.0,1.26,4.73,27.648,27.769,27.324,46069.01,61503.01,67899.77,8.32,,,,0.0,,0.4019291541875951,0.5632768104106992,-0.1613476562231041
2015-12-28,28.2,28.44,27.05,27.0,54862.52,-0.83,-2.98,27.382,27.779,27.23,48525.31,62795.6,63840.19,9.14,,,,0.0,,0.32949849105669315,0.516521146539898,-0.18702265548320485
2015-12-29,26.6,27.33,27.3,26.38,29120.97,0.26,0.96,27.218,27.808,27.275,44410.84,60830.71,59499.45,4.85,,,,0.0,,0.2889388718965087,0.47100469161122016,-0.18206581971471147
2015-12-30,27.21,28.2,28.09,27.01,42537.55,0.79,2.89,27.394,27.777,27.37,42606.11,54121.63,58271.55,7.09,,,,0.0,,0.31688858484056226,0.4401814702570886,-0.12329288541652633
2015-12-31,28.2,28.59,27.02,26.9,45414.68,-1.07,-3.81,27.472,27.584,27.367,44375.54,47362.72,57529.11,7.57,,,,0.0,,0.24981911680709246,0.40210899956708934,-0.1522898827599969
2016-01-04,26.62,26.79,24.31,24.31,33044.94,-2.7,-10.0,26.754,27.201,27.25,40996.13,43532.57,56091.5,5.51,,,,0.0,,-0.021757464892147027,0.3173357066752421,-0.3390931715673891
2016-01-05,22.0,23.93,22.47,21.88,46105.95,-1.84,-7.57,25.838,26.61,26.972,39244.82,43885.07,53956.57,7.68,,,,0.0,,-0.3810638184754005,0.17765580164511358,-0.558719620120514
2016-01-06,22.56,23.33,23.32,22.5,36359.29,0.85,3.78,25.042,26.13,26.793,40692.48,42551.66,52535.9,6.06,,,,0.0,,-0.5904227699326441,0.024040087329562032,-0.6144628572622062
2016-01-07,22.9,22.92,20.98,20.98,8474.0,-2.33,-10.0,23.62,25.507,26.552,33879.77,38242.94,50468.03,1.41,,,,0.0,,-0.9343886405053254,-0.16764565823741548,-0.7667429822679099
2016-01-08,22.0,22.0,20.9,19.78,32905.65,-0.08,-0.38,22.396,24.934,26.272,31377.97,37876.76,49015.53,5.48,,,,0.0,,-1.1996110332274519,-0.3740387332354228,-0.8255722999920291
2016-01-11,20.11,20.78,18.84,18.84,29015.68,-2.09,-9.99,21.302,24.028,25.899,30572.11,35784.12,48643.57,4.84,,,,0.0,,-1.5580660584857853,-0.6108441982854953,-0.94722186020029
2016-01-12,18.8,19.21,18.89,18.11,27268.64,0.05,0.27,20.586,23.212,25.496,26804.65,33024.74,47910.17,4.54,,,,0.0,,-1.8171625476940427,-0.8521078681672047,-0.965054679526838
2016-01-13,19.08,19.3,17.68,17.0,26936.06,-1.18,-6.26,19.458,22.25,25.029,24920.01,32806.24,46818.48,4.49,,,,0.0,,-2.095974183994599,-1.1008811313326836,-0.9950930526619155
2016-01-14,17.03,18.86,18.78,16.85,31803.32,1.11,6.28,19.018,21.319,24.548,29585.87,31732.82,42927.23,5.3,,,,0.0,,-2.202781315751505,-1.321261168216448,-0.8815201475350569
2016-01-15,18.58,18.71,17.5,17.43,29229.0,-1.26,-6.72,18.338,20.367,23.976,28850.54,30114.25,38738.49,4.87,,,,0.0,,-2.363467458116588,-1.529702426196476,-0.8337650319201122
2016-01-18,17.1,18.24,17.81,16.9,24318.34,0.34,1.95,18.132,19.717,23.459,27911.07,29241.59,36387.08,4.05,,,,0.0,,-2.4376977125836277,-1.7113014834739064,-0.7263962291097212
2016-01-19,17.73,19.6,19.6,17.73,48514.3,1.78,9.99,18.274,19.43,23.02,32160.2,29482.43,36683.75,8.09,,,,0.0,,-2.325283265655141,-1.8340978399101533,-0.4911854257449879
2016-01-20,19.92,21.28,20.41,19.51,74462.41,0.81,4.13,18.82,19.139,22.635,41665.47,33292.74,37922.2,12.41,,,,0.0,,-2.1460949295641036,-1.8964972578409434,-0.24959767172316027
2016-01-21,19.92,20.36,18.8,18.61,46611.06,-1.61,-7.89,18.824,18.921,22.214,44627.02,37106.45,37674.69,7.77,,,,0.0,,-2.1096813337142706,-1.9391340730156088,-0.17054726069866177
2016-01-22,19.39,19.7,19.59,18.5,36196.36,0.8,4.26,19.242,18.79,21.862,46020.49,37435.52,37656.14,6.03,,,,0.0,,-1.9940902676357481,-1.9501253119396367,-0.043964955696111474
2016-01-25,19.67,21.0,20.34,19.63,41839.79,0.83,4.25,19.748,18.94,21.484,49524.78,38717.93,37251.03,6.97,,,1.0,1.0,,-1.820973731333364,-1.9242949958183821,0.1033212644850181
2016-01-26,19.73,20.1,18.17,18.14,38922.65,-1.98,-9.83,19.462,18.868,21.04,47606.45,39883.33,36454.03,6.49,,,1.0,1.0,,-1.8376946931325406,-1.9069749352812138,0.06928024214867312
2016-01-27,17.95,18.49,18.46,16.45,39331.17,0.31,1.71,19.072,18.946,20.598,40580.21,41122.84,36964.54,6.56,,,1.0,1.0,,-1.806718868979388,-1.8869237220208486,0.08020485304146052
2016-01-28,18.01,18.18,17.07,17.02,24608.74,-1.37,-7.43,18.726,18.775,20.047,36179.74,40403.38,36068.1,4.1,,,1.0,1.0,,-1.8727438629451036,-1.8840877502056996,0.011343887260595986
2016-01-29,16.89,18.37,17.85,16.89,33361.72,0.77,4.51,18.378,18.81,19.589,35612.81,40816.65,35465.45,5.56,,,1.0,1.0,,-1.8409088141952168,-1.875451963003603,0.03454314880838627
2016-02-01,17.9,18.7,18.54,17.36,37487.03,0.64,3.58,18.018,18.883,19.3,34742.26,42133.52,35687.56,6.25,,,1.0,1.0,,-1.7399450715655895,-1.8483505847160004,0.10840551315041091
2016-02-02,18.2,19.43,19.1,18.2,36030.57,0.54,2.91,18.204,18.833,19.132,34163.85,40885.15,35183.79,6.01,,,1.0,1.0,,-1.596341625669833,-1.797948792906767,0.20160716723693395
2016-02-03,18.52,19.2,18.97,18.36,27035.56,-0.11,-0.58,18.306,18.689,18.914,31704.72,36142.46,34717.6,4.51,,,1.0,1.0,,-1.4760102463991451,-1.7335610836052426,0.2575508372060975
2016-02-04,19.1,19.66,19.48,19.06,35166.97,0.5,2.63,18.788,18.757,18.839,33816.37,34998.06,36052.25,5.86,,,1.0,1.0,,-1.3242291344759636,-1.6516946937793868,0.32746555930342325
2016-02-05,19.48,19.8,19.05,19.05,26070.35,-0.43,-2.21,19.028,18.703,18.747,32358.1,33985.46,35710.49,4.35,,,1.0,1.0,,-1.2245233728897027,-1.56626042960145,0.34173705671174726
2016-02-15,17.9,18.83,18.6,17.6,24771.66,-0.47,-2.46,19.04,18.529,18.735,29815.02,32278.64,35498.28,4.13,,,1.0,1.0,,-1.1683490767991564,-1.4866781590409912,0.31832908224183476
2016-02-16,18.57,19.88,19.42,18.57,33668.48,0.82,4.41,19.104,18.654,18.761,29342.6,31753.23,35818.28,5.61,,,1.0,1.0,,-1.0456102513515901,-1.398464577503111,0.3528543261515209
2016-02-17,19.56,20.41,19.95,19.44,40864.4,0.53,2.73,19.3,18.803,18.875,32108.37,31906.55,36514.69,6.81,,,1.0,1.0,,-0.8952523653017685,-1.2978221350628425,0.40256976976107395
2016-02-18,20.03,20.56,20.04,19.6,40868.65,0.1,0.5,19.412,19.1,18.938,33248.71,33532.54,36967.96,6.81,,,1.0,1.0,,-0.7600688093903472,-1.1902714699283434,0.4302026605379963
2016-02-19,19.9,21.57,20.93,19.8,65963.31,0.95,4.75,19.788,19.408,19.109,41227.3,36792.7,38804.68,10.99,,,1.0,1.0,,-0.5744968631988918,-1.0671165485824532,0.4926196853835614
2016-02-22,21.08,21.3,21.13,20.65,51011.64,0.23,1.1,20.294,19.667,19.275,46475.3,38145.16,40139.34,8.5,,,1.0,1.0,,-0.40660434851101357,-0.9350141085681652,0.5284097600571517
2016-02-23,21.1,21.29,21.13,20.58,44918.28,-0.01,-0.05,20.636,19.87,19.352,48725.26,39033.93,39959.54,7.49,,,1.0,1.0,,-0.270430961236908,-0.8020974791019138,0.5316665178650057
2016-02-24,20.83,21.11,20.57,20.18,39093.33,-0.54,-2.56,20.76,20.03,19.36,48371.04,40239.71,38191.09,6.52,,,1.0,1.0,,-0.205332940310047,-0.6827445713435404,0.4774116310334934
2016-02-25,20.57,22.58,20.47,19.41,105851.15,-0.11,-0.53,20.846,20.129,19.443,61367.54,47308.12,41153.09,17.64,,,1.0,1.0,,-0.1599674488111127,-0.5781891468370548,0.4182216980259421
2016-02-26,20.5,20.96,19.33,18.5,73125.66,-1.14,-5.57,20.526,20.157,19.43,62800.01,52013.66,42999.56,12.19,,,1.0,1.0,,-0.21354186488674998,-0.5052596904469938,0.29171782556024384
2016-02-29,18.88,18.89,17.42,17.42,40628.66,-1.94,-10.02,19.784,20.039,19.284,60723.42,53599.36,42939.0,6.77,,,1.0,1.0,,-0.4054472693347648,-0.48529720622454803,0.0798499368897832
2016-03-01,17.13,17.7,17.42,16.03,52021.56,0.0,0.0,19.042,19.839,19.247,62144.07,55434.66,43593.94,8.67,,,-1.0,-1.0,,-0.5511800247360874,-0.4984737699268559,-0.05270625480923152
2016-03-02,17.2,18.2,18.1,16.58,45010.7,0.68,3.9,18.548,19.654,19.229,63327.55,55849.29,43877.92,3.95,,,-1.0,-1.0,,-0.6048318413640672,-0.5197453842142982,-0.08508645714976903
2016-03-03,18.08,18.8,17.76,17.71,38571.95,-0.34,-1.88,18.006,19.426,19.263,49871.71,55619.62,44576.08,3.38,,,-1.0,-1.0,,-0.6670965769972206,-0.5492156227708826,-0.11788095422633793
2016-03-04,17.65,17.93,16.65,16.38,34027.12,-1.12,-6.3,17.47,18.998,19.203,42052.0,52426.01,44609.35,2.98,,-1.0,-1.0,0.0,,-0.7968242578836282,-0.5987373497934317,-0.19808690809019647
2016-03-07,17.0,17.48,17.22,16.8,23819.74,0.6,3.61,17.43,18.607,19.137,38690.21,49706.82,43925.99,2.09,,-1.0,-1.0,0.0,,-0.843912050511058,-0.647772289936957,-0.19613976057410099
2016-03-08,17.29,17.48,17.48,16.11,28590.31,0.27,1.57,17.442,18.242,19.056,34003.96,48074.02,43553.97,2.51,,,-1.0,-1.0,,-0.8504462236463795,-0.6883070766788415,-0.16213914696753795
2016-03-09,16.9,17.24,17.0,16.71,17233.17,-0.46,-2.63,17.222,17.885,18.958,28448.46,45888.0,43063.85,1.51,,,-1.0,-1.0,,-0.884164493497174,-0.727478560042508,-0.15668593345466597
2016-03-10,16.97,17.38,16.89,16.75,16073.99,-0.08,-0.47,17.048,17.527,18.828,23948.87,36910.29,42109.21,1.41,,,-1.0,-1.0,,-0.909280921517059,-0.7638390323374182,-0.14544188917964074
2016-03-11,16.8,18.54,18.54,16.5,64969.59,1.69,10.03,17.426,17.448,18.803,30137.36,36094.68,44054.17,5.7,,,-1.0,-1.0,,-0.7869729272703374,-0.768465811324002,-0.018507115946335362
2016-03-14,19.0,19.78,19.28,18.8,93279.59,0.74,3.99,17.838,17.634,18.837,44029.33,41359.77,47479.56,8.18,,,1.0,1.0,,-0.6231478841736688,-0.7394022258939354,0.11625434172026661
